symbol,date,timestamp,underlying_state,underlying_price,underlying_age,closing_state,combination_state,atm_strike,ce_premium,pe_premium,ce_premium_change,pe_premium_change,ce_volume,pe_volume,ce_intraday_oi_change,pe_intraday_oi_change,ce_iv,pe_iv,ce_delta,pe_delta,ce_gamma,pe_gamma,ce_theta,pe_theta,ce_vega,pe_vega,ce_spread_pct,pe_spread_pct,pcr,atm_straddle,ce_premium_trajectory,pe_premium_trajectory,ce_pressure,pe_pressure,option_directional_pressure,option_pressure_label,position_support,risk_state,implied_spot,implied_spot_gap,implied_quality,data_quality
SENSEX,2026-08-21,15:28,STALE,77522.47,13,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,77700.0,379.55,350.825,-0.478532,0.450966,8796340.0,9732500.0,0.0,0.0,9.913016,8.091652,0.48478,-0.5197,0.0004,0.00049,-42.29587,-15.05819,40.39925,40.37931,0.158082,0.213782,0.933002,730.375,ACCELERATING,DECELERATING,-0.025362,0.239259,-0.231489,NEUTRAL,,,77645.075955,122.605955,OK,STALE_UNDERLYING
SENSEX,2026-08-21,15:29,STALE,77522.47,14,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,77700.0,382.925,348.375,0.889211,-0.698354,8807000.0,9742380.0,-8520.0,-12620.0,10.002874,8.031225,0.48495,-0.51989,0.00039,0.00049,-42.59202,-14.86006,40.39763,40.37618,0.24809,0.129171,0.918312,731.3,FLAT,RISING,0.2323,0.175999,-0.017956,NEUTRAL,,,77650.592408,128.122408,OK,STALE_UNDERLYING
SENSEX,2026-08-21,15:30,CLOSING_STATE_UNCERTAIN,77540.83,15,CLOSING_STATE_UNCERTAIN,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSUFFICIENT_DATA,,,,,INVALID,MISSING_OPTION_DATA|STALE_UNDERLYING
NIFTY,2026-08-25,15:15,LIVE,24260.05,0,NORMAL_CONTINUOUS,DIVERGENCE,24250.0,25.85,17.45,-9.298246,8.892356,1200029090.0,472185675.0,51935.0,-455000.0,7.759886,9.05892,0.59486,-0.41842,0.00793,0.00684,-42.43103,-42.4838,2.44245,2.46111,0.386847,0.573066,1.255366,43.3,ACCELERATING,ACCELERATING,-0.1709,0.534158,-0.568352,DOWN,,,24258.555062,-1.494938,OK,INVALID_GREEKS
NIFTY,2026-08-25,15:16,STALE,24260.05,1,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24250.0,22.45,16.675,-13.152805,-4.441261,1210060540.0,481430755.0,-921245.0,-103415.0,6.36922,8.765577,0.615,-0.41567,0.00954,0.00707,-35.27614,-41.03388,2.40527,2.45401,0.445434,0.29985,1.261517,39.125,ACCELERATING,RISING,-0.184136,0.137448,-0.440526,DOWN,,,24256.070515,-3.979485,OK,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-25,15:17,STALE,24260.05,2,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24250.0,25.35,12.625,12.917595,-24.287856,1216848295.0,490121840.0,290680.0,-103545.0,7.558025,7.115806,0.59751,-0.39661,0.00815,0.00862,-41.4908,-32.55447,2.43151,2.42211,0.394477,0.39604,1.247451,37.975,FALLING,ACCELERATING,-0.1081,-0.406167,0.423839,UP,,,24263.336094,3.286094,OK,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-25,15:18,STALE,24260.05,3,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24250.0,26.25,11.025,3.550296,-12.673267,1220504220.0,494616135.0,131690.0,949065.0,7.940051,6.461346,0.59304,-0.38637,0.00779,0.00944,-43.52377,-29.19735,2.43482,2.40096,0.380952,0.453515,1.2499,37.275,DECELERATING,DECELERATING,-0.131981,-0.360544,0.409521,UP,,,24265.238938,5.188938,OK,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-25,15:19,STALE,24260.05,4,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24250.0,27.925,9.8,6.380952,-11.111111,1228751225.0,505697530.0,-1170520.0,166985.0,8.691121,5.988593,0.58528,-0.3776,0.00716,0.01013,-47.47401,-26.7708,2.4423,2.38104,0.179051,1.020408,1.242714,37.725,ACCELERATING,DECELERATING,0.178583,-0.509357,0.562647,UP,,,24268.092012,8.042012,OK,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-25,15:20,STALE,24260.05,5,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24300.0,9.375,27.875,44.787645,-27.503251,1074798595.0,248443390.0,172185.0,121030.0,9.510497,,0.26028,,0.00545,,-41.50045,,2.03064,,0.533333,0.179372,1.0673,37.25,ACCELERATING,ACCELERATING,0.610555,-0.200732,0.603762,UP,,,,,INVALID,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-25,15:21,STALE,24260.05,6,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24300.0,26.725,7.825,185.066667,-71.928251,1103537500.0,261890525.0,-4330040.0,1130090.0,17.270871,,0.36212,,0.00347,,-85.94561,,2.34216,,0.935454,1.916933,1.165768,34.55,ACCELERATING,ACCELERATING,0.711336,-0.57105,0.760796,UP,,,,,INVALID,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-25,15:22,STALE,24260.05,7,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24300.0,23.75,6.625,-11.131899,-15.335463,1122368260.0,276829865.0,-4422405.0,1834495.0,16.093514,,0.35216,,0.0037,,-79.53751,,2.31604,,0.421053,0.754717,1.260999,30.375,RISING,DECELERATING,0.670996,-0.454312,0.708436,UP,,,,,INVALID,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-25,15:23,STALE,24260.05,8,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24300.0,20.175,8.625,-15.052632,30.188679,1134537950.0,288672670.0,282035.0,1627340.0,14.505009,,0.33645,,0.00404,,-70.73444,,2.27341,,0.247831,0.57971,1.212975,28.8,RISING,FALLING,0.487635,-0.199138,0.562258,UP,,,,,INVALID,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-25,15:24,STALE,24260.05,9,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24300.0,18.6,7.075,-7.806691,-17.971014,1144256490.0,298486760.0,775970.0,1638260.0,13.840782,,0.32877,,0.0042,,-67.04525,,2.24947,,0.537634,0.706714,1.193419,25.675,DECELERATING,ACCELERATING,-0.28014,-0.169184,-0.370318,DOWN,,,,,INVALID,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-25,15:25,STALE,24260.05,10,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24300.0,19.375,6.075,4.166667,-14.134276,1159042950.0,316156815.0,-446485.0,1894100.0,14.194619,,0.33256,,0.00412,,-69.13071,,2.25654,,0.774194,0.823045,1.218158,25.45,FALLING,DECELERATING,-0.409085,-0.333942,-0.35838,MIXED,,,,,INVALID,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-25,15:26,STALE,24260.05,11,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24300.0,19.15,3.3,-1.16129,-45.679012,1171857245.0,333156135.0,810420.0,-495105.0,14.171449,,0.33205,,0.00413,,-69.07427,,2.25191,,0.522193,3.030303,1.161612,22.45,ACCELERATING,ACCELERATING,-0.327369,-0.425754,0.366117,MIXED,,,,,INVALID,STALE_UNDERLYING|INVALID_GREEKS|WIDE_SPREAD
NIFTY,2026-08-25,15:27,STALE,24260.05,12,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24300.0,24.675,1.675,28.851175,-49.242424,1181508575.0,353340780.0,-643370.0,2044055.0,16.64861,,0.35582,,0.00361,,-83.10504,,2.30777,,0.607903,2.985075,1.19583,26.35,ACCELERATING,ACCELERATING,-0.007535,-0.52928,0.507248,UP,,,,,INVALID,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-25,15:28,CLOSING_STATE_UNCERTAIN,24334.55,13,CLOSING_STATE_UNCERTAIN,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24350.0,0.125,15.55,-54.545455,-46.286701,753814945.0,78522795.0,-862875.0,377520.0,1.220592,2.593175,0.03357,-0.80551,0.00986,0.01711,-1.4155,-3.95956,0.4632,1.70768,40.0,0.643087,1.072028,15.675,DECELERATING,ACCELERATING,-0.379017,-0.562029,0.394337,MIXED,,,,,INVALID,STALE_UNDERLYING|INVALID_GREEKS|WIDE_SPREAD
NIFTY,2026-08-25,15:29,CLOSING_STATE_UNCERTAIN,24334.55,14,CLOSING_STATE_UNCERTAIN,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24350.0,0.075,15.575,-40.0,0.160772,767351845.0,82971070.0,2941120.0,919100.0,1.091399,2.535556,0.02013,-0.81128,0.0072,0.01721,-0.82993,-3.55984,0.30157,1.67406,66.666667,0.321027,1.051612,15.65,DECELERATING,FALLING,-0.353048,-0.750002,0.465652,MIXED,,,,,INVALID,STALE_UNDERLYING|INVALID_GREEKS|WIDE_SPREAD
NIFTY,2026-08-25,15:30,STALE,24334.55,15,UNDERLYING_STALE,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSUFFICIENT_DATA,,,,,INVALID,MISSING_OPTION_DATA|STALE_UNDERLYING
SENSEX,2026-08-25,15:15,LIVE,77529.94,0,NORMAL_CONTINUOUS,OPTIONS_CONFIRM,77800.0,230.25,273.7,-7.297433,6.820178,11234140.0,2702320.0,0.0,0.0,13.545097,5.515011,0.39589,-0.74515,0.00047,0.00096,-78.99646,-8.06495,23.43329,19.52452,0.260586,0.292291,0.866295,503.95,ACCELERATING,ACCELERATING,-0.611059,0.64523,-0.728929,DOWN,,,77728.861871,198.921871,OK,INVALID_GREEKS
SENSEX,2026-08-25,15:16,STALE,77529.94,1,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,77800.0,246.375,255.25,7.003257,-6.740957,11304380.0,2733540.0,-48940.0,5800.0,14.254695,4.5611,0.40115,-0.78762,0.00045,0.00105,-83.07754,-1.11676,23.51189,17.64229,0.304414,0.313418,0.885045,501.625,FLAT,RISING,-0.052174,0.371913,-0.153784,NEUTRAL,,,77762.921477,232.981477,OK,STALE_UNDERLYING|INVALID_GREEKS
SENSEX,2026-08-25,15:17,STALE,77529.94,2,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,77800.0,242.25,257.875,-1.674277,1.028404,11327760.0,2751980.0,0.0,0.0,14.065623,4.718214,0.39977,-0.77984,0.00045,0.00103,-82.00462,-2.29128,23.48711,18.0107,0.330237,0.368396,0.885045,500.125,ACCELERATING,ACCELERATING,-0.310074,0.323663,-0.433847,DOWN,,,77755.588395,225.648395,OK,STALE_UNDERLYING|INVALID_GREEKS
SENSEX,2026-08-25,15:18,STALE,77529.94,3,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,77800.0,245.75,251.35,1.444788,-2.530296,11359140.0,2767340.0,-17160.0,2960.0,14.221276,4.321619,0.40086,-0.80038,0.00045,0.00106,-82.90611,0.70157,23.50038,17.00028,0.122075,0.278496,0.936433,497.1,ACCELERATING,ACCELERATING,0.167128,-0.141687,0.435866,UP,,,77766.872963,236.932963,OK,STALE_UNDERLYING|INVALID_GREEKS
SENSEX,2026-08-25,15:19,STALE,77529.94,4,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,77800.0,261.025,242.925,6.215666,-3.3519,11472760.0,2793900.0,0.0,0.0,14.878214,3.786545,0.40533,-0.83217,0.00043,0.00109,-86.66926,4.86916,23.5633,15.25522,0.249018,0.308737,0.936433,503.95,ACCELERATING,ACCELERATING,0.227719,0.006382,0.403558,UP,,,77789.778801,259.838801,OK,STALE_UNDERLYING|INVALID_GREEKS
SENSEX,2026-08-25,15:20,STALE,77529.94,5,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,77800.0,252.2,245.875,-3.380902,1.214367,11531940.0,2811740.0,0.0,0.0,14.519692,3.94718,0.40291,-0.82217,0.00044,0.00109,-84.63339,3.60506,23.52393,15.82585,0.158604,0.345704,0.936433,498.075,RISING,FALLING,0.226001,0.022472,0.394437,UP,,,77779.1171,249.1771,OK,STALE_UNDERLYING|INVALID_GREEKS
